Unnamed: 0,Site_name,Project_name,Workbook_name,Dashboard_name,Sheet_name,Datasource_name,Database_name,Database_connection,Number of columns,Column_name,Table_name,Description
311,890Portal,Default,dummy_new,Mumbai Port_Demographic,Sheet 10,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 10"" in the workbook ""dummy_new"" contains data related to the Mumbai Port Demographic. The data is sourced from the database ""Dummy.xlsx"" through the datasource ""map_data_inland_1"" using the database connection ""excel-direct"". The sheet contains 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The table name for the data is also ""map_data_inland_1"". The sheet likely contains information about the movement of cars through the Mumbai Port and various stages of the supply chain."
312,890Portal,Default,dummy_new,Mumbai Port_Demographic,Sheet 27,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 27"" in the workbook ""dummy_new"" contains data related to the Mumbai Port demographic. The data is sourced from the database named ""Dummy.xlsx"" through the datasource ""map_data_inland_1"" using the database connection ""excel-direct"". The table ""map_data_inland_1"" has 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The sheet contains information about various stages of the transportation process of cars from production to retail, including dates, locations, and other relevant details. The dashboard created using this data provides insights into the demographic trends of Mumbai Port."
313,890Portal,Default,dummy_new,Mumbai Port_Demographic,Sheet 21,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 21"" in the workbook ""dummy_new"" contains data related to the Mumbai Port demographic. The data is sourced from the database ""Dummy.xlsx"" through the datasource ""map_data_inland_1"" using the database connection ""excel-direct"". The table ""map_data_inland_1"" has 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The sheet contains information related to the movement of cars from production to retail, including details of various checkpoints such as PDI, customs, and warehouse. The data can be used to analyze the efficiency of the supply chain and identify areas for improvement."
314,890Portal,Default,dummy_new,Mumbai Port_Demographic,Sheet 37,Dummy_Mumbai (Dummy_MumbaiFinal) (2),Dummy_MumbaiFinal.xlsx,excel-direct,2,"Cargo Name,Car ID","Dummy_Mumbai,Dummy_Mumbai","The sheet named ""Sheet 37"" in the dashboard ""Mumbai Port_Demographic"" displays data related to cargo and car IDs. The data is sourced from a datasource named ""Dummy_Mumbai"" which is connected to an Excel database named ""Dummy_MumbaiFinal.xlsx"" using the ""excel-direct"" connection. The sheet contains two columns named ""Cargo Name"" and ""Car ID"" and the table name is ""Dummy_Mumbai"". The sheet provides demographic information related to cargo and car IDs at the Mumbai port."
315,890Portal,Default,dummy_new,Mumbai Port_Demographic,Sheet 28,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 28"" in the workbook ""dummy_new"" contains a dashboard named ""Mumbai Port_Demographic"" that displays demographic data related to cars in the Mumbai port. The data is sourced from an Excel file named ""Dummy.xlsx"" through a direct connection named ""excel-direct"" to a datasource named ""map_data_inland_1"". The table ""map_data_inland_1"" has 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The sheet provides a visual representation of the demographic data related to cars in the Mumbai port."
316,890Portal,Default,dummy_new,Mumbai Port_Demographic,Sheet 49,Sheet1 (Glossary_Dummy) (2),,,0,,,"Unfortunately, without any information on the column count, column name, and table name, it is not possible to provide a summary of the sheet with the data."
317,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 17 (2),map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,7,"Car Weight,Destination Port,City,Dealer_Name,Seat Capacity,Type Class Car,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 17 (2)"" in the workbook ""dummy_new"" contains data related to car transportation from various cities to the Chennai port. The data includes information about car weight, destination port, city, dealer name, seat capacity, type class car, and engine ID. The data is sourced from an Excel file named ""Dummy.xlsx"" through a direct connection named ""excel-direct"". The data is stored in a table named ""map_data_inland_1"". The sheet contains 7 columns and the column names are mentioned above."
318,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 9,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 9"" in the workbook ""dummy_new"" contains data related to the Chennai Port Demographic. The data is sourced from the database ""Dummy.xlsx"" through the datasource ""map_data_inland_1"" using the database connection ""excel-direct"". The table ""map_data_inland_1"" has 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The sheet contains demographic data related to cars such as their weight, production date, destination port, distance traveled, and other related information. This data can be used to create visualizations and insights related to the Chennai Port Demographic."
319,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 38,Dummy_Mumbai (Dummy_MumbaiFinal) (2),Dummy_MumbaiFinal.xlsx,excel-direct,2,"Cargo Name,Car ID","Dummy_Mumbai,Dummy_Mumbai","The sheet named ""Sheet 38"" in the Tableau dashboard ""Chennai Port_Demographic"" displays data from the datasource ""Dummy_Mumbai"" which is stored in the database ""Dummy_MumbaiFinal.xlsx"". The sheet contains two columns named ""Cargo Name"" and ""Car ID"" and the table name is ""Dummy_Mumbai"". The sheet likely displays information about cargo and car IDs related to the Chennai port."
320,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 48,Sheet1 (Glossary_Dummy) (2),,,0,,,"Unfortunately, without any information on the column count, column names, or table name, it is impossible to provide a summary of the sheet with the data."
321,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 10,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 10"" in the workbook ""dummy_new"" contains data related to the Chennai Port Demographic. The data is sourced from the database named ""Dummy.xlsx"" through the datasource named ""map_data_inland_1"" using the database connection ""excel-direct"". The sheet has 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The table name for all the columns is ""map_data_inland_1"". The sheet contains demographic data related to the Chennai Port, which can be analyzed and visualized using Tableau."
322,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 27,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 27"" in the workbook ""dummy_new"" contains data related to the Chennai Port Demographic dashboard. The data is sourced from the database ""Dummy.xlsx"" through the datasource ""map_data_inland_1"" using the database connection ""excel-direct"". The sheet contains 23 columns with names such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The table name for all columns is ""map_data_inland_1"". The summary of the data cannot be determined without further information on the type of data and the purpose of the dashboard."
323,890Portal,Default,dummy_new,Chennai Port_Demographic,Sheet 21,map_data_inland_1 (Dummy),Dummy.xlsx,excel-direct,23,"Car ID,Pdi Ok,Warehouse Out,Customs,PDI_Entry,Port Arrival,Pre Warehouse Exit,Car Weight,Dealer_Arrival,Ideal Lead Time,Retail_Date,Production Date,Batch ID,Destination Port,Distance_in_km,Dealer_Receipt,City,Dealer_Name,Warehouse In,Seat Capacity,Type Class Car,Pre Warehouse Entry,Engine ID","map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1,map_data_inland_1","The sheet named ""Sheet 21"" in the workbook ""dummy_new"" contains data related to the Chennai Port Demographic. The data is sourced from the database ""Dummy.xlsx"" through the datasource ""map_data_inland_1"" using the database connection ""excel-direct"". The table ""map_data_inland_1"" is used 23 times, with each column having a unique name such as Car ID, Pdi Ok, Warehouse Out, Customs, PDI_Entry, Port Arrival, Pre Warehouse Exit, Car Weight, Dealer_Arrival, Ideal Lead Time, Retail_Date, Production Date, Batch ID, Destination Port, Distance_in_km, Dealer_Receipt, City, Dealer_Name, Warehouse In, Seat Capacity, Type Class Car, Pre Warehouse Entry, and Engine ID. The sheet contains demographic data related to cars such as their weight, production date, distance traveled, and other relevant information."
